start	end	text
295563	325043	気持ちよくするっていうのは嘘じゃないし、あなたが私にちゃんとついてきてくれたらその望みはちゃんと叶えるよ。今はまだ自由に動けなくてあまり力を発揮できないけど、あなたの催眠状態が深まっていくと私も自由に動けるようになってくるの。そうしたらあなたにもっと近づくことができる。
325837	352347	物理的にも精神的にもすると私の声はさらにさらにあなたの深いところへ語りかけることができるしあなたはさらに深い催眠状態へ入っていくそうやって繰り返しているとあなたにとってとても大切なところまで私の声が届いちゃうかもしれないね
354237	381624	それじゃあ 催眠誘導を始めていこっか今回は私一人で誘導か ちょっと緊張しちゃうなぁでもまぁ大丈夫だけどね 私に任せなさいそうそう催眠誘導といってもあなたは特に難しいことをする必要はないの
383313	412793	ただ、私の声に従ってついてくるだけ。簡単でしょ?新しいことを覚える必要も、特別なスキルも必要ない。私の声にただただ委ねる。一生懸命聞く必要もないし、ただ聞き流すようにぼーっと私の声を聞く。そう、すでに催眠誘導は始まっている。
413873	430968	あなたが私の声を聞き始めた時より、心が落ち着いてきていることに気づくかもしれないし、今それに気づかなくても、10分後には今よりもさらにリラックスしていることに気づくかもしれない。
431845	459578	それに気づいた時にはあとは滑り台を滑るようにどんどんと深く入っていくそれを実感するのはもう少し後かもしれないしすでになんとなく心と体の変化に気づいてきているかもしれないほら呼吸に意識を向けてみて今よりもさらに大きな呼吸へと変えていく
461022	486267	その変化はゆっくりゆっくりだよ今はまだただの無意識が行う吐息それが深い深い呼吸へと変化していくほら無意識にしていた呼吸を意識の力で呼吸する吸って吐いて
488714	516997	吸って 吐いてどんどん深く大きく変わっていく吸って 吐いて吸って 吐いてもう少しゆっくり吸ってゆっくり吐いて
519983	544156	ゆっくり吸ってゆっくり吐いて吐くときに力がスーッと抜けていくゆっくり吸ってゆっくり吐いてゆっくり吸って
546730	574658	ゆっくり吐いて私が吸って吐いてというタイミングに合わせる必要はないからね自分のペースでゆっくりと呼吸を深くさせていくゆっくり吸ってゆっくり吐いてゆっくり吸って
577139	605267	ゆっくり吐いてその呼吸はどんどん深い深呼吸へと変化していくよゆっくり吸ってゆっくり吐いてゆっくり吸ってゆっくり吐いて
606822	631038	最後に一回自分の思う最適な深呼吸を一度しましょうそしたらもう深呼吸はやめて後の呼吸は無意識に任せましょう深呼吸は普通の呼吸へと変化していくよそれはあなたにとってちょうどいいリズムを刻み始める
635189	662898	呼吸をしただけであなたの意識は催眠状態に近づいてきているねあなたに実感はないかもしれないけど大丈夫私の体の調子が良くなってきているのがその証拠今あなたに触れることができないっていうこの縛りも私の声だけに集中できるから案外いいかもしれないね
664636	692615	けど、催眠がもっと深くなると、あなたの目の前に具現化できてきたり、あなたに触れることができる。耳元でささやいたり、ぎゅって抱きしめたり、耳をなめたりもしてあげられるんだよ。楽しみだね。さあ、もっともっと深い世界へ入るために、私の言葉についてきて。
694336	720155	普段ならもっといろいろな誘導ができるんだけど、今日は私一人だからシンプルな誘導でいくね。シンプルイズベストって言うしね。じゃあ全身の力を抜いていこっか。その前に3回ほどグーッと全身の力を入れて抜いてを繰り返すよ。
721100	744809	力が抜けるときはまるで体の電源が抜けたようにスッと抜く。はい、ぐーっと力を入れて、腕の力、足の力、顔の力、お腹の力も、ほら、もっと、もーっと、手足はピーンと伸ばして。
747863	764823	はい、すっと力を抜く。手足は地面にすっと引っ張られ、背中やお腹が自分の体重がこんなに重かったのかと感じることができる。さらにさらに力がすっと抜けていく。
768991	789123	もう一度はいって言ったら力を入れるよ力を入れるのって嫌だよね疲れるもんねけど力を抜いた時に訪れる開放感や安心感心地よさはとても気持ちがいいよね
789612	813743	じゃあ頑張って、力を入れてね。はい、ぐーっと力を入れて。腕の力、足の力、顔の力、お腹の力、全身の力をぐーっと入れる。もっと、もっと、もーっと。はい、すーっと力を抜いて。
815583	836279	ちゃんとできていい子いい子力が抜けると気持ちいいよねさあもう力を入れたくないかもしれないけど最後に一回頑張ってみようか次に力を入れた後は今までで一番気持ちよく力が抜けるよ
840880	848607	はい。ぐーっと力を入れて、もっともっとぐーって、手足がブルブル震えるくらい力を入れる。
850987	880012	はい、すっと力を抜いて、どんどん抜ける。すーっと全身の力が抜けて、もうどこにも力が入らない。気持ち、幸せ、力を入れて疲れたせいか、心地のいい疲れが全身を襲う。力が抜ける、もっと抜ける。両手両足はずしんと重たくて、もう力が入らない。顔の表情の力もどんどん抜けていき、とても心地よさそうな寝顔になっていく。
880012	908480	まぶたの力もどんどん抜けていって気持ちいいねまぶたが重たい寝不足で肉体労働をした日のように睡魔がぶわっと襲ってくるけどそれが気持ちいい全身もポカポカしてきてとてもリラックスしてきているのが実感できるほら無意識に任せていた呼吸に意識を向けるととても落ち着いたあなたにとって最適な呼吸をしていたことに気づくよね
